X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
13_35    7.328236603764684e-11    4.548776031755015e-11    3.608919036409727e-11    2.8731183837811488e-11    1.0091707964801212e-10    1.860184704411302e-10    3.711519048645143e-11    4.202588192309535e-11    3.3105383741824317e-11    2.698338365246432e-11    3.580541928002741e-11
14_35    5.585396643975537e-11    4.7725297271085297e-11    3.934993173936231e-11    3.655236510124044e-11    9.012812429913453e-11    1.5879914454017027e-10    3.8838566949036024e-11    4.284682390974209e-11    3.3472013961387184e-11    2.818609920788107e-11    4.0550187639124095e-11
15_35    6.478601000137251e-11    5.6457701198513326e-11    4.148732496393444e-11    3.6028310790190605e-11    1.02930735646153e-10    1.5928492924576235e-10    3.97144732257186e-11    4.17164140188081e-11    3.518038876052828e-11    3.1808040894111096e-11    4.049912145149115e-11
16_35    7.230012367087663e-11    5.945148852429153e-11    3.806861930190654e-11    4.4929031582671326e-11    1.1549563969097208e-10    1.625097959969388e-10    3.29433344803733e-11    2.7754667912452514e-11    3.441363907881556e-11    2.7590660484279612e-11    3.8241602360512035e-11
17_35    6.642698645855707e-11    5.2814449280389114e-11    3.905952686527578e-11    3.143987805327107e-11    1.1662829515134926e-10    1.5291220302778322e-10    3.7892386187804345e-11    4.2360598647211986e-11    4.127610454554853e-11    3.5161336041952236e-11    3.632745488653073e-11
18_35    4.9067517253086164e-11    6.138244694844487e-11    4.125679496741378e-11    3.7041127096700755e-11    9.498287434803151e-11    1.5733594257348672e-10    3.747253736059335e-11    3.638774938674769e-11    4.434066535818801e-11    3.817203271417489e-11    3.595280410182091e-11
19_35    5.021029168355001e-11    7.043849634075147e-11    4.036683171785325e-11    4.1831396382613534e-11    7.871101884542787e-11    1.34435889464728e-10    3.176194990806547e-11    4.472197636416304e-11    4.069704218028834e-11    4.7849136552515265e-11    4.0804937767071644e-11
20_35    5.642727213221083e-11    6.672893850323113e-11    3.613132506325494e-11    4.237113017128256e-11    8.078899692160812e-11    1.2815850862566775e-10    3.2458553706881024e-11    4.5341279229505833e-11    4.946876016161084e-11    4.361596193198015e-11    3.8014263091451814e-11
21_35    5.350331515501238e-11    5.845044321862573e-11    4.69620448655947e-11    4.6258681264659834e-11    1.0320722457862059e-10    1.18762348660375e-10    3.2436270152105757e-11    2.722459889040418e-11    5.107634645480528e-11    4.724191407936014e-11    3.570025879712473e-11
22_35    5.42347536914018e-11    6.16246076975438e-11    5.426553002014429e-11    4.740563355350996e-11    1.0559567306245894e-10    1.4177579920646135e-10    3.763744370846116e-11    3.443507766674467e-11    5.1934453763805065e-11    5.014806092853122e-11    3.174262361663821e-11
23_35    5.622983521625917e-11    6.520212474322319e-11    3.7183151461846573e-11    3.851132845550437e-11    1.0026520047468644e-10    1.5505623456353413e-10    3.8981028891514045e-11    4.7589252024482583e-11    4.7919606822723324e-11    4.725852970981739e-11    2.8741148665810564e-11
24_35    5.632413264007114e-11    6.652023926339267e-11    4.610710746067358e-11    3.68282339676961e-11    9.459243154540192e-11    1.5408787511344004e-10    3.532904781621673e-11    4.58828832057416e-11    4.051153615549859e-11    4.310808293020299e-11    4.128257804503763e-11
25_35    4.798698774874635e-11    6.325010205491387e-11    5.395019799385086e-11    4.5476428228853676e-11    8.637068970096818e-11    1.4992344321660313e-10    3.234197147934569e-11    4.7634704586006614e-11    3.480120969834085e-11    4.436047022130873e-11    4.19932698323545e-11
26_35    4.8869163781271284e-11    5.5475445179632926e-11    5.2025303415527825e-11    4.628799559203277e-11    8.82888135561692e-11    1.5250866960240514e-10    2.8992946791824615e-11    3.452064094235591e-11    3.2796442271177574e-11    4.016592044874672e-11    3.868891645063682e-11
27_35    5.52961163951898e-11    5.5576870486535306e-11    4.551639076739264e-11    3.744247975191914e-11    9.314019443961556e-11    1.3543927245067834e-10    2.5820714163651137e-11    3.568057937884358e-11    3.0497630312311424e-11    3.4557882435901914e-11    3.7220831223399734e-11
28_35    5.782449864482483e-11    5.5737822832895554e-11    4.851909705767627e-11    3.6950617836791844e-11    9.87561404010574e-11    1.1296093195287827e-10    3.07976217507175e-11    4.6311183786343227e-11    3.393646869646082e-11    4.083789012601004e-11    3.361462569680674e-11
29_35    5.4255457070900826e-11    4.49281527261249e-11    4.204454268942055e-11    4.4081404418956156e-11    1.0727732135336724e-10    1.1775931527414737e-10    3.2402773011632774e-11    3.350128524813529e-11    3.8396337630126555e-11    3.857283723512832e-11    3.208159122606742e-11
30_35    4.760700345669977e-11    4.414223554371727e-11    4.740005967091202e-11    4.594870128991522e-11    9.908349286355441e-11    1.07005945621736e-10    3.184103670842415e-11    5.979099216561146e-11    4.2014927278414266e-11    3.7860678388449324e-11    3.69351910141963e-11
31_35    5.2352255778412204e-11    5.1392579213338506e-11    4.2686505630657306e-11    4.598347795155626e-11    8.708451804548354e-11    1.1754837951418568e-10    3.565361563298618e-11    4.651771179141253e-11    3.491869150107127e-11    3.789712285016471e-11    4.108745400675777e-11
32_35    5.580001544560946e-11    5.68744365268919e-11    5.800608711750434e-11    4.610403904390394e-11    8.59555759126192e-11    1.4425217295133084e-10    3.95602634437161e-11    3.153288475512379e-11    4.144641209989986e-11    4.828796797618001e-11    3.7396873108527013e-11
33_35    6.167423095894461e-11    5.7104163189147547e-11    5.895195536483483e-11    5.648308574286478e-11    9.829999887213982e-11    1.2774397869992105e-10    3.6621281440585366e-11    5.079148651019145e-11    4.012354852433188e-11    4.9888764079690786e-11    3.779623370266788e-11
34_35    6.041286138845118e-11    5.272052126733151e-11    3.521164097837083e-11    5.166944414193876e-11    1.0367178902116485e-10    9.40057621150991e-11    3.6913081689311964e-11    4.757792793269394e-11    4.7508394850912014e-11    5.2734391620544294e-11    3.490762201878735e-11
35_35    5.673314120112029e-11    5.129632096030211e-11    3.4713985653328905e-11    4.64672333069355e-11    8.846074967690969e-11    8.507291712776653e-11    3.770160012499385e-11    4.22599157566333e-11    4.760558422561511e-11    5.1781593025163865e-11    2.5092109795438878e-11
36_35    5.679148627190464e-11    4.808178714609951e-11    5.837718920826518e-11    4.5644033750035085e-11    8.38030052379129e-11    8.636443384880996e-11    3.180407553507427e-11    3.205948626216923e-11    4.450361426095941e-11    4.0036190486336255e-11    2.679233866362921e-11
37_35    5.1061556420295144e-11    4.7938693832620094e-11    6.6004400660877e-11    5.861516492038739e-11    8.511625521196291e-11    1.3894353294388025e-10    2.63477297127835e-11    3.8503488028507054e-11    3.7762576168640964e-11    4.624223415951257e-11    2.7702073548457934e-11
38_35    4.924460123736886e-11    4.6112163317080925e-11    5.4138770835033e-11    6.049715193290173e-11    9.411136543766646e-11    1.5280471700394853e-10    2.5468307701240796e-11    4.9353553334870486e-11    4.371696350060595e-11    4.37712042255616e-11    3.132661688889615e-11
39_35    4.088292499793976e-11    3.6712104188776905e-11    5.5101498643428774e-11    4.454676411952251e-11    1.0017347222822314e-10    1.492808471444822e-10    2.6367617742335456e-11    5.873581329274638e-11    4.5095668142740404e-11    4.64142611993829e-11    3.2665942693826443e-11
40_35    4.134885886676941e-11    3.845563947724586e-11    5.472829443384934e-11    4.6438914311602623e-11    9.668272700064907e-11    1.3539468259513723e-10    2.700034086852891e-11    3.2847564953473545e-11    4.832980513546782e-11    4.394484390568352e-11    3.204712606056251e-11
41_35    4.524181307993013e-11    4.3233377478951003e-11    6.712510695954115e-11    5.017817292296157e-11    9.573955992618274e-11    1.1871642396952903e-10    3.1940264303586166e-11    4.282575328929675e-11    3.6570185912324206e-11    4.984397858356557e-11    3.475873724051081e-11
42_35    4.201531179528691e-11    4.35799292949253e-11    5.512734902349517e-11    4.988164791868635e-11    9.584264552069749e-11    1.151921727285471e-10    3.1381486502751675e-11    3.669790454626071e-11    4.40098468152766e-11    3.958928378171138e-11    3.286265691153568e-11
43_35    4.390074807854395e-11    4.783048964577946e-11    6.287129908806615e-11    4.200284532450389e-11    1.0363742715632659e-10    1.2159725281177279e-10    3.18810138307962e-11    5.140368253172204e-11    4.722311397924243e-11    4.3291042100617714e-11    3.64333991812798e-11
44_35    4.643350643313385e-11    5.121632833494366e-11    5.073305427881319e-11    3.918013762264699e-11    1.1457221665059837e-10    1.3297233789832182e-10    3.2198021668683396e-11    4.0803551645711525e-11    4.395112516060253e-11    4.9161137174269143e-11    3.5109997726379925e-11
0_36    7.340416912319776e-11    4.7173288288286527e-11    4.391523669063736e-11    2.662337037574774e-11    1.0205201744627522e-10    1.5849302231025434e-10    3.260217607164949e-11    4.888522013736641e-11    3.3646190100658044e-11    3.995967765222779e-11    3.4543854376980746e-11
1_36    6.590939298523961e-11    4.9487115272431215e-11    4.1955962527176556e-11    3.4516089630562746e-11    8.958376859954624e-11    1.5423801230344448e-10    3.086355326867467e-11    3.788897252058942e-11    3.156877924556136e-11    3.738687622674479e-11    3.2097752411332e-11
2_36    5.2177085778432143e-11    6.216316944568244e-11    4.738830627008513e-11    3.788961768098081e-11    9.919132427176848e-11    1.427099614473164e-10    3.218202852186865e-11    3.516395869200906e-11    4.518818057149601e-11    3.447229170554581e-11    3.4754654652188565e-11
3_36    4.648973084525425e-11    6.459735839047009e-11    4.2744612171784565e-11    4.0581199380522525e-11    1.0267708820633753e-10    1.3573071149224064e-10    3.451738987070374e-11    3.581597646804328e-11    4.598522454506613e-11    3.3766208949103085e-11    3.461302154322475e-11
4_36    4.5989821508592214e-11    5.453617425949149e-11    4.7385600502281475e-11    3.86653470947412e-11    1.0130027693354352e-10    1.8379476195039598e-10    4.044169608794025e-11    3.3320419977974595e-11    4.0335377607040096e-11    3.9436946656523206e-11    3.7318255088653064e-11
5_36    5.6066948862014884e-11    5.541025372283535e-11    4.784099329661595e-11    4.266222881714655e-11    8.226496309589109e-11    2.229849862107697e-10    3.896823552299521e-11    2.737461577258895e-11    2.8848413426176955e-11    3.322315385434775e-11    3.338783904329288e-11
6_36    5.043718418891046e-11    6.367053997804134e-11    3.8488517535919066e-11    3.6562228481998965e-11    7.769816801026954e-11    2.291276440294174e-10    3.253727859335705e-11    2.863548701064649e-11    3.508511763937566e-11    3.557547655419959e-11    3.223652094174928e-11
7_36    5.025337879496401e-11    6.638227616204045e-11    4.002011704608911e-11    3.7377057656200957e-11    9.907762399470485e-11    1.8261050878063646e-10    3.471099656393307e-11    3.112839600615219e-11    2.904775140633405e-11    3.712041007461364e-11    4.191686791360023e-11
8_36    6.071999746105392e-11    6.517758814518579e-11    3.800247357664873e-11    3.2588910945843495e-11    1.0541245204883807e-10    1.2911625295690887e-10    3.1969832093333096e-11    2.1389552112429875e-11    3.648568010708365e-11    3.339318170349422e-11    4.605099045501163e-11
9_36    5.879495158715811e-11    5.646061169587812e-11    4.605586831447056e-11    3.208314436203595e-11    9.740365595192066e-11    1.4505046802722638e-10    3.17326233942403e-11    2.9584383424786377e-11    4.077225824927105e-11    3.533153300693033e-11    4.120286043300509e-11
10_36    5.2169717388159075e-11    5.202444266497525e-11    3.7060326647767374e-11    3.061866316447465e-11    8.400970172693204e-11    1.6223421607006997e-10    3.4065164112656557e-11    3.1077617216628255e-11    4.395356307481385e-11    3.4424921153137174e-11    3.378472414534333e-11
11_36    5.609066249851572e-11    5.476635223304736e-11    3.05054159469701e-11    2.3378833760137245e-11    7.9174242867309e-11    1.4832548644771415e-10    4.0413960846265845e-11    3.1822273873211986e-11    3.902849520068365e-11    2.945016757107126e-11    3.3355082474834435e-11
12_36    6.49268361140065e-11    5.685649460009878e-11    4.0061953471630634e-11    2.9121785707801895e-11    9.100073815085706e-11    1.6401962185391367e-10    4.0771353677726166e-11    3.360695854881945e-11    3.293922064163222e-11    2.936673910741951e-11    3.504339627517271e-11
13_36    6.884774528099599e-11    4.679702360997415e-11    3.946055574219039e-11    3.8551153729059516e-11    8.67471124280128e-11    1.64654622077514e-10    3.63090186958264e-11    3.097269364891768e-11    3.137286717642753e-11    2.839443783274195e-11    4.1630505920826024e-11
14_36    5.428635039499704e-11    4.9388407043764984e-11    3.849356688213533e-11    3.675784120775371e-11    8.447834177284404e-11    1.5606460729098113e-10    3.62882287539002e-11    3.364239124154017e-11    3.6981558273228367e-11    3.02342670845537e-11    4.31293120612946e-11
15_36    5.375656313436179e-11    5.3288362987377395e-11    5.0371056635097705e-11    4.084941738141717e-11    1.0674981148103234e-10    1.462292547285946e-10    3.2391312405348504e-11    3.930098524029211e-11    3.7978427809797856e-11    3.725767777123372e-11    3.819872954419432e-11
16_36    6.312681025702475e-11    5.4571671274820374e-11    4.371065649872181e-11    4.423926048292578e-11    1.0389460678572744e-10    1.4943082542552177e-10    2.8387189122221817e-11    1.718723631769648e-11    2.880002724464611e-11    3.249384183046097e-11    3.063618579196855e-11
17_36    6.44382309663244e-11    4.973482070321877e-11    3.6340450376940404e-11    3.889246267916181e-11    9.034543547070249e-11    1.4615072191815833e-10    3.718745262502278e-11    3.583134599400192e-11    4.1210139719441374e-11    3.8554095577073485e-11    2.873317521292706e-11
18_36    5.73559948252414e-11    6.167891242052749e-11    3.8036689821472886e-11    3.979095970449122e-11    8.17829369571401e-11    1.5880006621216649e-10    4.1265561446162055e-11    2.746553651507399e-11    3.987379704451033e-11    4.0709827162511326e-11    3.03007481553152e-11
19_36    5.395822339595778e-11    6.415172071800693e-11    4.088741860257495e-11    4.226438380797299e-11    9.882432071695156e-11    1.4768816615322673e-10    2.882143407943203e-11    5.1876849944962094e-11    4.3214727510820676e-11    4.4543060960804556e-11    3.522116931308303e-11
20_36    6.212716231469478e-11    5.884816820978615e-11    4.78358374241082e-11    4.737560570497575e-11    1.1696157082407402e-10    1.2548817059828416e-10    2.7441847082051545e-11    4.9057682150448104e-11    4.032036518794939e-11    5.040176487522574e-11    3.7886608900237764e-11
